"","alpha","IC2.5","IC97.5","beta","IC2.5","IC97.5","EC50","IC2.5","IC97.5","BIC"
"25",0.990242104523204,0.964682893268002,0.999843465388549,3.38583583193989,2.38684079325582,4.71608335913497,40.9670808818038,34.6068998507978,48.5387545495837,28.5092183674953
"26",0.940115619029898,0.881378686865008,0.982479620162746,2.63795925257879,1.68635852421364,4.08340148408069,42.6241748256417,34.0873901165517,53.6580140936023,44.9839449622854
"27",0.948874276412674,0.893371677465417,0.984544493288605,3.07311979649189,1.99445312066486,4.87114145858091,47.5424008817564,38.8678410470083,58.5407165500971,51.3375870104489
"28",0.980209429555297,0.936317555044031,0.9993416917501,2.32500090596292,1.5656381199799,3.49334748321729,42.5151448454265,34.2576247179833,53.205786334971,41.2453591924247
"29",0.967531545720501,0.929259757827741,0.991168553154423,4.84238163322611,3.13197296439518,7.30288202522179,44.0040924016813,38.1896926472083,50.8940363124209,37.7282510368711
"30",0.941616905715575,0.887829208922893,0.978636721235859,4.26770144820456,2.70379514318468,6.79213281104364,40.5349195590904,34.0811877596043,48.0630446272395,46.6426770829728
"31",0.949965025902885,0.899390148561595,0.986254548694401,3.41683443563325,2.21227465753261,5.18132000561784,41.620214067763,34.5022458346115,49.8225194845663,42.5244414458893
"32",0.949654234655262,0.899103972283445,0.984928865500607,3.11413716231547,1.99944510387412,4.88369131364942,48.7943504642238,40.2829277151933,59.8508968139021,45.1303008286145
"33",0.95183218618044,0.887652368720901,0.993199367528783,1.8684845297999,1.14383751184756,3.15827330609967,49.7350636265152,37.7153491278842,67.8048389249353,53.5692191292864
"34",0.958543542167005,0.90982664476206,0.990787743753227,3.17673085267269,2.07284621826178,4.82473557312046,42.501379350078,35.0752404027262,52.0145491616168,43.2102346254068
"35",0.893640689459293,0.826744287797049,0.951289469821618,7.3994837568184,2.87346883490251,24.0625012977951,49.4576670454247,40.3424475560172,58.550107080079,49.9094806413102
"36",0.923466038727349,0.862067270446652,0.968549993008427,2.55914838268828,1.60424674667569,4.01355326747362,49.5217714048405,39.1898809026074,63.7015378130596,57.5065935958043
"37",0.9363009530384,0.874510143228406,0.98049460512083,2.37056468355048,1.46445731186205,3.74685945634717,46.4023394090186,36.5030546769187,60.172490632619,50.7184885266053
"38",0.926217537013526,0.862897845465988,0.972499284274933,2.77561958118247,1.68227506468523,4.60436122933134,44.7387423081298,35.8074166814343,56.1540600101863,45.9597163657165
"39",0.957151012608233,0.909388287849887,0.990023083029609,2.71635731353789,1.75811358897406,4.140754801725,46.4867209873522,37.570816892699,58.350962823758,60.3723557809934
"40",0.970315508972773,0.924546381529242,0.99569171761557,2.74921172225431,1.79285278635541,4.14733921372558,49.1957658681746,40.1617172191605,61.3583877087036,42.3242658124417
"41",0.959801375487547,0.90957151575829,0.993962022051211,3.3868733438245,2.08477822808322,5.25914671418851,38.3308094771496,31.913398737433,45.7787908464204,45.9181171300363
"42",0.977249948077444,0.938111102604098,0.998864859258897,2.86886778632345,1.9434312123296,4.18084363765524,40.055831261432,33.1452960121955,48.4951842496877,38.5048621063064
"43",0.945502486086252,0.895935809876176,0.979828936411262,4.16189728597154,2.66038063488466,6.43422751785621,45.3162235273086,38.1939411956552,53.4855297443141,51.3911227276222
"44",0.946318024713209,0.889616620468271,0.985018870722587,3.19945643021524,2.08499593746389,4.90857464372816,38.2469912527666,31.5257896501566,47.0000842600435,46.0584691458605
"45",0.949294838392681,0.894052760881517,0.986424183738791,3.14832103930714,2.07474531989013,4.91194807526302,39.8762271624439,32.4579843734697,48.5616621054805,47.5135928631497
"46",0.962262373315256,0.91784905781363,0.989965972978806,3.84520710568859,2.53531038591921,5.86253236052345,45.0520383094175,38.0403089152291,53.7793735528115,42.4454194968535
"47",0.966116303298224,0.922838730121892,0.992192394034492,3.90456496318886,2.56383656534013,5.94756488487829,43.0890277262561,36.408685902952,50.9053685094609,37.8262019253662
"48",0.976393005198121,0.935170229282037,0.996941348464125,3.25865672879686,2.18794603447802,4.85643253797964,47.4643184077712,39.577277289705,57.5390269651075,37.488841412409
"49",0.974821006430352,0.92523223779831,0.998942074860175,2.21700576006603,1.48186729540746,3.46087777717208,45.0414236069927,35.8939707248955,58.1576025732211,44.4161425362138
"50",0.924951709375623,0.868059797767114,0.967589239401874,3.88764575502669,2.44486493224951,5.88350276142427,40.8349905986936,34.0990890566655,48.9987244576244,52.878440327308
"51",0.943260097222633,0.886979557476585,0.984701465781063,3.81654286879134,2.1082409812402,7.58032275322088,52.186056353416,42.8880571406585,63.4531267992942,46.5206837954757
"52",0.966302905029631,0.917912368364094,0.996944641427719,3.35311858719534,2.01676724585434,5.75959315116871,46.7937551044324,38.5739375864025,57.0620582538449,49.4102328408513
"53",0.955036900054174,0.907989855708543,0.987501633327088,2.72505314474725,1.77420387230209,4.09099545103671,49.7294315287942,40.6318429046604,62.1099649096048,49.2496920422763
"54",0.972632295422102,0.935587120335379,0.994047381242519,4.93268628789818,3.20889216285783,7.69818114589124,46.4139149503644,40.2578836423992,53.6669552769995,34.1400510844918
"55",0.917039786539627,0.852791406011721,0.964126846981316,3.21118211467037,1.94083399560837,5.18484249664932,43.507590071595,35.3785130158351,53.7790703782754,53.2751844886264
"56",0.98056053096267,0.943479680770644,0.998497069214077,2.90340398848103,1.96143640351809,4.24038577997025,48.30525667419,39.763553756512,59.283811813218,37.3463503502683
"57",0.96092341186399,0.913836209249641,0.991282070990193,2.85355300210135,1.9673898235248,4.09845031072582,39.3928892941438,32.5188401352191,48.0397059635897,44.4174780106421
"58",0.893536900156193,0.824778573278407,0.952836991487573,3.08946185972092,1.76868086121533,5.12520216753173,45.3892587111865,36.0298499276952,56.9526591906249,59.4314397000157
"59",0.963693613494129,0.919926512067113,0.990396960124314,4.00402900614404,2.65573968491626,5.91252389457606,41.4150209239496,35.2765952696466,48.5957496103597,40.9299035167844
"60",0.941977082622045,0.876445978372341,0.994125520842842,2.36846063395441,1.32783361359319,4.0149920322052,43.1908987031775,33.5278999408714,55.0658799596682,56.5855500730757
"61",0.941680486079891,0.889520877942921,0.979322479606211,4.33230810507728,2.6315998432372,6.85763903389948,39.5536215852313,33.5863460612129,46.3997053818266,42.6431506792228
"62",0.972649121527924,0.930825408437873,0.996850945619654,2.97634285749585,1.96102305499184,4.43083641715469,43.7485674800155,36.3560728084263,53.5715482632994,42.8010714547471
"63",0.957927728615067,0.912283083425471,0.987990795096401,4.4235093156638,2.88039883349995,6.7564828896906,40.2016966932486,34.251521056764,47.1270914596536,42.6882441211728
"64",0.96263583089235,0.907326801790047,0.994573957189457,1.81237026854136,1.21554738606129,2.68680788814857,41.391893937923,32.115386009124,54.5263970221138,53.2669163028503
"65",0.965319723137227,0.915057106012488,0.996403615638421,2.88363838638632,1.780582492463,4.5962643912555,42.8978447765548,34.8161190787529,52.8058871821031,47.6598824844441
"66",0.896354392243525,0.823093684066877,0.952890255679351,3.57089498154065,2.04966672343457,7.15321724679622,49.4028713264698,39.8599818477025,61.3535438195077,56.4492328618462
"67",0.946500577348944,0.894227745200809,0.986471425329855,2.58643671855689,1.57906688310006,3.97183730405177,47.6942162667661,38.0995008762728,60.0146963399925,52.2409678017875
"68",0.934260181950317,0.880370495237326,0.97502338664798,3.67973323321576,2.30403762215639,5.98805350432687,45.0531483543031,37.2977273031537,54.3952764106699,44.043413266936
"69",0.938618522906985,0.879063187464238,0.984234175029169,2.66380700846706,1.59352369042022,4.19363947461507,45.2562036535214,36.0162181582149,56.9696753438477,56.9190231119583
"70",0.967679387330862,0.918957519967234,0.997746011053353,2.42128387950495,1.55923999237076,3.75028486451202,44.4562344047674,35.8134511050271,56.0493684888617,47.5705769914371
"71",0.932867436305597,0.875587991421976,0.97555513761302,2.71114426134047,1.71655744129483,4.29956098702244,54.3854424544198,43.4204820708453,69.2490036229426,55.7866289270694
"72",0.894949405461716,0.830779453186895,0.946958083149033,3.59911091480415,2.31615466165356,5.66702160786757,42.2431187100443,34.6387571080696,51.6095484537449,56.2871992181033
"73",0.935418423780776,0.879688672639277,0.977916827527051,2.77850833583904,1.77947354506102,4.26217296591126,44.370717819064,36.1166567563953,55.1326692861018,51.4820031970372
"74",0.94017374436522,0.88857568363587,0.977613216579696,3.27680818751524,2.2393671707426,4.81412438756351,43.1843575012935,35.7107471400777,52.501579908693,47.9876635092137
"75",0.957078263637062,0.904879617764306,0.992233281415438,2.39379774257114,1.53999165910198,3.62535007804034,43.8730639760776,35.154611311495,54.7495801219862,49.6146633340913
"76",0.908114268216802,0.845350709250532,0.955320322995761,4.58463974085168,2.6281310265362,8.88544321898613,51.8908139589127,43.1754680164396,61.9784102041502,48.2539748490981
"77",0.94692495578686,0.890463846017836,0.988578744816109,2.72852405100982,1.63321357357409,4.43272645336023,46.2959446131304,37.1548063004436,58.4779528950959,53.3187697896844
"78",0.987521819644481,0.957062278874008,0.999690381691484,2.30198732618493,1.5643470090941,3.30035334844043,53.8357940950161,43.2329622863243,69.5055401069683,35.6081795115695
"79",0.962030854235674,0.917031537656038,0.991091915853789,3.31013449820987,2.12259811088464,4.91810496344801,44.0875355301279,36.5956334018517,53.2277381687772,49.4251686942927
"80",0.972470108992576,0.935747748228029,0.993814934859169,4.08255055183321,2.79491867210255,5.9496289400212,44.4004231417871,37.9435075071952,52.3105393240411,44.3697704864973
"81",0.981711150087621,0.946275103140161,0.999112417296979,3.9176057177507,2.50786041365233,6.18611439491867,44.1572478527567,37.4878757055909,52.0608597625457,32.10481625633
"82",0.986461426212113,0.95515298129583,0.999589241694863,3.49545192733025,2.32985313953204,5.15526347948816,45.5936141508598,38.9178461342492,54.1151627809685,33.3199353648048
"83",0.956080462365314,0.91025463704473,0.986459583282315,4.00417850444608,2.60354028487431,5.99841415918258,43.6627115447436,37.260856993818,51.435555954974,45.0192735887643
"84",0.971787921234353,0.932260621033592,0.994765345864745,2.41385224319205,1.59620132817275,3.53421114085378,55.4988068987793,44.6675129781875,71.1253139502882,44.4773473038671
"85",0.975392702195757,0.926581285895072,0.998931838904866,2.31384899514113,1.49984773613983,3.62197781288596,47.0097706231153,37.5190184517346,59.538545215716,43.5387336066348
"86",0.950891087810751,0.89864764047533,0.985051714396289,3.01508887504758,2.01192852628151,4.47991674187574,43.8075088887366,35.9297917258028,53.951681818896,51.0783666982927
"87",0.934118066222579,0.875046714463873,0.977189567709959,2.64286049118165,1.77427101113463,3.89900332697593,38.3053541247972,30.9484853212616,47.589384265617,49.1646005777354
"88",0.941880342531545,0.896856134552516,0.976273941792955,4.83793834304533,3.0709114599038,7.51188153715519,50.4245097046642,43.2521143296798,59.1886140774491,50.7119660882761
"89",0.94681704088774,0.892389656400596,0.985966786042579,2.51054621365951,1.62720289164485,3.86889942304564,45.3554492250934,36.400671618577,57.2076028634832,47.5463033026341
"90",0.945175497614169,0.893205357113844,0.981484370242381,2.95161573889926,1.89636751872799,4.44476318475552,51.1668113596478,41.9022237269518,62.7618692222191,48.7950237582552
"91",0.959529690481377,0.910174334723349,0.992851930364214,3.06454590440221,1.93346881144705,4.89960390813027,44.8180427464768,36.6524321942219,55.3706209736216,44.3055394173703
"92",0.973886369577015,0.93554270477166,0.995677709492534,2.79290291814729,1.85549841456686,4.10424941354195,51.1814468398493,42.0044299730422,63.3943960640853,38.4282229950478
"93",0.956380208760452,0.906418773300473,0.989074074644943,2.76791157899928,1.87077618268049,4.03163008183172,41.1602351081527,33.6381133292499,50.8909432867258,47.5954984415425
"94",0.946664574158439,0.896297739447107,0.983533373849601,3.47139093989421,2.20584760359047,5.2393803674918,43.0657577083175,35.9312665085408,52.1759299695681,50.6601411284477
"95",0.938889710851884,0.87935929951957,0.981067778213194,2.51533475457205,1.64140420262803,3.83114976106536,44.1270472095853,35.4344458658533,56.1155618131383,56.0999969929636
"96",0.913700516041949,0.852168891147398,0.962991431048534,2.77685432004055,1.56038296579829,4.47546497893519,51.2126468285825,41.0815047820096,65.430126146351,55.1696548876365
"97",0.914199060485954,0.851122034649912,0.967172121877847,2.59393683335936,1.53831608826487,4.30428868554142,48.5519814561949,38.4416494474066,62.2096763165907,50.4520493011226
"98",0.938971417450721,0.878984096672382,0.979903497222138,3.25241758623332,1.93720925983303,5.80811580242373,52.1097494944534,42.4552010113428,63.9136827238636,47.0283878163372
"99",0.962739270602794,0.914449856398583,0.995752777619054,2.78093805300108,1.73415279984197,4.23119164418396,42.3370878249031,34.5981771680164,51.6190892214879,50.7584199233625
"100",0.936282299540673,0.88212322406643,0.977293421272052,3.42739317825451,2.18938326582377,5.3513820677731,43.7650732317266,35.9860585682682,52.9167407810408,46.2766742325706
"101",0.921864199662637,0.866890308651233,0.966805115870066,4.16365710147936,2.59819631501029,6.58312544419442,41.2023181029571,34.3742299262502,49.3340050388168,47.7628391363271
"102",0.967120965141726,0.915549975317171,0.997926893406139,2.97710183921511,1.90877526664288,4.7953537962445,39.3528369862326,31.9680660211158,48.1202619948133,43.7189696176365
"103",0.982188798918041,0.947422516404325,0.999010640727786,3.6325557523641,2.37334564525139,5.43505228793379,46.2598428579041,38.9309888027993,54.7742876022702,32.2150701625015
"104",0.955141302057318,0.904194797373252,0.987350574270736,3.25113984777825,2.02171777085819,5.15436956621742,46.4580329580857,38.7227093533682,56.3995217100875,45.0279732547185
"105",0.958444312011262,0.914990631577608,0.987599917869272,3.55900571344793,2.30721107239242,5.2770663310912,51.7489866316836,43.7419480945077,62.3255061285117,41.5669665678665
"106",0.95067861598956,0.903502874429457,0.983932564493028,4.31638178084186,2.77692962715797,6.6225113635132,42.2722311180727,35.9281823316407,49.633515856011,40.8607147809765
"107",0.955052426514682,0.901773330794234,0.988690902667295,3.01021125441938,2.03381528004191,4.44735757981937,33.6616450324855,27.688344261358,40.9041681615358,54.7994115504541
"108",0.960357898604499,0.91436124723321,0.989500126612777,3.56730621170917,2.41621296808492,5.23184833410115,42.0353167109658,35.6364595209245,50.4583822248275,42.3486837978401
"109",0.978164774486202,0.940765143099476,0.997270364177073,2.76884315526823,1.93859571117967,3.88741346318597,43.1757617215148,35.5797589208901,52.9361119366102,40.9900566478018
"110",0.964581298995775,0.920519435015398,0.993815445193436,3.97717445018154,2.42559544619161,6.68738600483628,46.8225561625984,39.559645895784,55.4336214968528,42.907166324016
"111",0.955727011470855,0.908693805887789,0.990499506521569,6.43079776594118,3.17298108670757,15.0541433692758,47.9575898923237,40.7121866622983,55.4069110132018,38.5444321382074
"112",0.958720248023669,0.912331751461644,0.990278934358537,3.25680443739115,2.11888517835233,4.88714186863047,45.8287228704001,38.1494602272613,54.7792881998375,48.4572789315007
"113",0.979016255879215,0.936316316926752,0.999179317003962,2.51315001043714,1.66863021149152,3.76206594806443,42.2873788974304,34.1434951895404,52.1836731034509,38.8210200543909
"114",0.945887127639674,0.880583100764865,0.986951550732452,2.45777470250883,1.58959507872542,3.93702248762322,40.0413489042704,32.0077408565436,50.2845826930083,56.8803390104096
"115",0.982369498457995,0.947753179834748,0.999041943624028,2.32972114631527,1.54320179592168,3.37895505196314,51.9566855495863,42.1812205853566,66.7806953158238,38.3485363505957
"116",0.94797080090577,0.89542768928965,0.983354701051855,2.84054565441288,1.82142159178009,4.27121657023927,50.7317393639151,41.411690564516,63.0403369925621,45.9602647649126
"117",0.917951115511941,0.859038236119621,0.96290561041012,2.95770879057174,1.87621030468349,4.48124471584544,48.474537256485,39.5092623609921,59.768050755376,53.2644483541107
"118",0.939670812432626,0.888859898448221,0.975776062294389,4.41118452852007,2.84167571068335,6.61819401704386,41.7234161093436,35.6404238587804,49.2340978150912,51.7607790056667
"119",0.97674715859247,0.938928346092696,0.9968035143312,3.15477784803295,2.15485346608191,4.54303110022581,42.0584352911748,34.9608871676391,50.1034298693606,39.9796789042097
"120",0.928893061539511,0.869473785695962,0.974892121127822,3.02950180514087,1.84670228258222,4.68959385143247,39.7497725940141,32.1689905061915,49.1249565774906,56.4346465902796
"121",0.950762192987281,0.903747633480685,0.984074726014806,4.44015211682401,2.81913313533672,6.9333129862837,42.3217443826544,36.1436586963077,49.7470975015505,45.398534263883
"122",0.920387736378344,0.853922069661689,0.970505054005043,2.22265345353846,1.39612710086356,3.53115672194614,48.3604630756542,37.8079382346918,63.4605497434851,53.6315866481368
"123",0.90389467996904,0.840138396764225,0.955725722530699,3.61664063575224,1.95490231200181,6.67019400898915,51.9182428611777,42.270302962769,63.4084321915636,57.2790718390133
"124",0.93825391786869,0.888725744935081,0.978253103743874,4.55101294750744,2.68970604680584,8.00482635676583,45.269322974267,38.2447733991901,53.3316977039141,44.1100958175817
"125",0.973497716348033,0.924336398291102,0.998997510483388,1.86234761733253,1.2181031351473,2.82462104949714,45.370933255907,34.9044224851413,60.355958533975,51.0670412607124
"126",0.930919956288023,0.873145862045054,0.972004918139463,2.68770082816039,1.81712121779347,3.90150359815708,45.242415612305,36.5045031220695,56.5105779003,53.5545326702108
"127",0.976002446990962,0.932687154003785,0.99797565309193,3.17774606454301,2.10847537948297,4.81078367543348,41.0288951033889,34.0219723827152,49.4022624194463,43.3264289019378
"128",0.946751549193107,0.898664846026117,0.981095744616981,5.07090295563233,3.23696086666096,7.89487680830262,39.711625484569,34.3239410857228,46.2352884895601,40.3187488295476
"129",0.971443395506542,0.924961233281639,0.99831576956449,2.34657099128944,1.49883078334274,3.66452285840493,46.3654705869279,37.1364842831606,58.1838275786003,50.7964797508658
"130",0.949576646636605,0.893501297917161,0.988103928727425,2.42103077908107,1.56028926008166,3.65263088753925,41.7253179556537,33.3084496207806,52.556202266816,51.9588770073168
"131",0.952259866950027,0.90108348302463,0.989378300619379,3.488492701218,2.16631509905273,5.53837836782158,38.2504350555217,31.9256093603314,45.8806630523564,44.6842250676602
"132",0.978393072981778,0.938532785752301,0.998701284350168,3.196608993639,2.14576597355591,4.74847197261958,36.9357693276231,30.9862963199801,44.1818526812601,39.5386043979642
"133",0.916482628806551,0.854183047133172,0.966316333072897,3.8169940428269,2.13134813309074,6.77920682658395,47.9861441217048,39.1091699354972,57.8939179595559,50.4088206802508
"134",0.913381107650612,0.855540657425058,0.958526263730763,4.33454508801544,2.68939556170092,6.92598742090956,43.603997421606,36.6309292658686,51.5732734920114,55.0482375458111
"135",0.933284276274419,0.867050436168091,0.980314974901421,2.17349691602141,1.37388322195803,3.32901961436849,45.1087196287428,35.129480771335,59.6908163875309,59.9635905100833
"136",0.947732457511348,0.903258139446242,0.979496253521197,6.55990195892855,3.87633134608191,10.9887807068739,51.8925720965273,45.2181128148185,59.0654239819632,37.9212436499667
"137",0.944068554110677,0.891735822814671,0.98206850026468,3.45434671720388,2.04652470358407,5.65001868200463,49.4411905443846,40.968094520713,60.4235967761779,48.6559611964605
"138",0.94999775329671,0.905225066251516,0.982083856569888,3.9191950994889,2.482491721411,6.02215280184305,49.5253187574028,42.0889024468297,59.1899287293955,50.0478427835504
"139",0.962121718389385,0.919782201416283,0.990000877408323,4.46376798007591,2.73889411947912,7.04481839012123,48.2438122248679,41.3138369333619,56.4110959688633,39.0524372117909
"140",0.916211908092295,0.853680868403087,0.961895731372275,3.10659783753388,2.07512097575662,4.62702958966869,41.3566773047672,34.0704209373242,51.2040367254699,50.2524429951738
"141",0.949747078710006,0.895619278558591,0.985922068921178,3.24509389121259,2.08859801167852,5.07997176688601,44.9692948333695,37.1205075235041,55.1518425142453,46.9801042091633
"142",0.920223065407985,0.861320119831153,0.965813678064445,3.02251959535803,1.92774080116988,4.59859689466689,44.2242105188099,36.3960224743216,54.2312527399979,50.5922253852866
"143",0.924822780337346,0.865899083116799,0.968161207665433,3.0891244867986,1.98528514218168,4.63788785911758,44.5517602053195,36.4099436667849,54.9284485224485,55.2359488900837
"144",0.942244195458842,0.87508611328256,0.988423911476714,2.12846612630799,1.33982680382849,3.31953440134836,38.054072453824,29.5197526075325,49.1258537424553,50.5868110135115
"145",0.95155348541237,0.903109021184459,0.985369233714762,3.59586943191075,2.34790840728575,5.44237664739185,42.2197696897684,35.3419367625129,50.2265140296101,47.7120742958135
"146",0.977345931990703,0.936653984522165,0.998769044687712,3.17646709576901,2.07718059178366,4.90892266486292,45.1464923977683,37.3235024306135,54.5485503136031,36.607441236335
"147",0.907916306166743,0.847342162518671,0.954725845511882,4.25578684314012,2.53125214357685,7.12647982054247,50.6129173477298,42.3983206741041,60.6172743085127,47.3520666309851
"148",0.940225119953841,0.883627314495395,0.979971296400921,2.54049397568224,1.63641199809023,3.95700052354368,48.9465122602881,39.6922197163877,61.5694763289734,50.7534707514301
"149",0.974571497580162,0.93409610604144,0.997462329998921,3.32871472643317,2.11439788089246,5.054597289422,46.6877086417724,39.1950560404806,56.5228211491553,39.0420894044963
"150",0.96488252836293,0.914023175069472,0.994174440424902,1.981581696896,1.31575570030298,2.91874481111368,47.7174824836054,37.0101690517741,62.1624913418429,44.5812854238491
"151",0.981182234638254,0.942159917224824,0.999406633031679,2.65831720231122,1.72361378986325,4.03685343306209,47.4296172948684,38.7595407115665,58.4385779439974,43.3391184815727
"152",0.965578711791232,0.9170825072124,0.995773804042573,2.44264919961195,1.54517400471241,3.72454678637526,44.5745202113109,36.0476279812704,55.1939402929454,51.9020020051245
"153",0.956976339384184,0.9046533461241,0.990555351169595,3.07046271470605,1.92421525427639,4.8042022584463,43.9403139378808,36.0576949916515,54.0147009360248,47.891620949935
"154",0.926056861523995,0.865795711358951,0.971354072568083,3.32167645240093,2.0189520771569,5.4358413803309,46.6509833893922,37.8195550657938,57.1100092569293,54.6177525397543
"155",0.947518344235375,0.89645473406644,0.982705713831867,3.87839792377645,2.49872849058187,5.96934686139893,43.9080962820845,36.8000177990831,52.7462640753204,43.8081098364343
"156",0.970228154023104,0.927886071725174,0.994670564626443,2.67725937276719,1.8513845502841,3.83653950254084,43.5494523014696,35.6284909113756,53.7999028578166,41.2731140599634
"157",0.975108649616259,0.935984123781275,0.997189504771933,3.14438305924204,2.08802744579278,4.60128747162109,40.0753409697335,33.3645485822115,48.411453801976,41.7559128228524
"158",0.897462462209664,0.832394110502566,0.950990903096176,2.77424990994256,1.78473721520718,4.15131062319827,44.6372860719232,36.2093880909643,56.101274703626,58.1059441367895
"159",0.958008162713314,0.914063175536545,0.988162965842072,3.4883097649573,2.31634168858267,5.24847691697016,46.7929398480237,39.0441644818026,56.4071249423188,45.0656348325491
"160",0.928622894096361,0.869928368843202,0.969838390990731,3.90676285102155,2.57425189547572,5.84870111258061,43.5969753389438,36.7048533136952,52.6290554766492,52.8065994959575
"161",0.963575628154231,0.91291107916797,0.993618976581874,2.61998384582375,1.71985724642857,3.98613655632189,43.4802402146241,35.2793502054382,54.1675062493277,51.5587489835408
"162",0.954880428087323,0.903952239457556,0.98796128250664,2.37766742047596,1.59935444365533,3.48584061542891,44.2130280872233,35.1734352583642,56.0325280074356,47.9195747963743
"163",0.95608444345519,0.912594695381531,0.985771676294401,3.41044774879116,2.25617414743344,4.92032828378511,46.0612753305522,38.7174344323364,55.4307746868775,46.6254815609106
"164",0.948060568095282,0.89935765220087,0.983714866498226,2.99551657860909,1.99501096237675,4.48747359948007,43.2220259101387,35.4786461000068,53.1096397060144,50.4760865585825
"165",0.911111021037173,0.850046238584192,0.958002986540066,4.84068308841703,2.99112106162962,8.46779913502224,45.0042183356147,37.8145536667939,53.1800194227939,49.5562715817016
"166",0.909006887032022,0.847053112307705,0.95920147947276,5.57036132006127,3.12995238924592,11.4793706325814,43.2432269052483,36.421282216748,50.8688808200054,47.0459483289102
"167",0.918592899280407,0.858197788339023,0.964841484680354,3.71771846227898,2.33203710384763,6.21178885213406,48.9139312250662,40.678997138157,59.2895419899157,47.7435659292689
"168",0.948544742805545,0.899856761255976,0.98284512151651,4.6527483362844,2.85950357135754,7.4794767340218,45.7702000858226,38.9210489926974,53.501748867248,44.5710321899641
